"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"386",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","repbobbyrush",3,898,0,1,NA,NA,1,NA,NA,NA,8377,"Rush, Bobby",111,2009,"IL",1,1,1992,0,86,-0.421000004,19,0,1,0,0,0,0,0,24,7,3,2,0,2,0,0,0,0,1,0,7396,0,0,0,0,1,0,0,0.237000003,0.075000003,26,7,3,2,0,1.720800033,2.063172579,9,1.482411265,2,269,69
"387",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","repgutierrez",3,4442,1,0,3460,0.779,1,NA,NA,NA,8184,"Gutierrez, Luis",111,2009,"IL",4,1,1992,0,81,-0.499000013,19,0,1,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,1,6561,0,0,0,0,1,0,0,0.315000027,0.153000012,13,0,0,0,0,0.137069313,1.532135606,9,1.482411265,1,269,249
"388",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","LuisGutierrez",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8184,"Gutierrez, Luis",111,2009,"IL",4,1,1992,0,81,-0.499000013,19,0,1,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,1,6561,0,0,0,0,1,0,0,0.315000027,0.153000012,13,0,0,0,0,0.137069313,1.532135606,9,1.482411265,1,269,249
"389",29356,"C00255190","roscoe","bartlett","roscoebartlett","MD","House",6,"R","1/5/1993","1/3/2013","roscoe_bartlett",4,192,0,0,173,0.901,0,NA,NA,NA,8034,"Bartlett, Roscoe",111,2009,"MD",6,0,1992,0,58,0.727999985,8,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3364,0,0,0,0,0,0,0,0.912,1.074000001,4,1,0,0,0,0.17155804,0.27573967,9,0.637554586,1,182,116
"390",29368,"C00279851","bennie","thompson","benniethompson","MS","House",2,"D","4/13/1993","1/3/2019","benniegthompson",7,751,0,1,NA,NA,0,NA,NA,NA,8430,"Thompson, Bennie",111,2009,"MS",2,1,1993,0,69,-0.458000004,4,0,0,1,1,1,1,0,15,0,0,0,0,4,2,2,2,1,1,0,4761,0,1,0,0,1,0,0,0.274000019,0.112000003,20,3,3,3,1,1.162845042,3.022818804,9,4.485512733,1,269,108
"391",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","congpeteking",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8233,"King, Peter",111,2009,"NY",3,0,1992,0,64,0.497000009,29,0,0,0,0,0,0,0,37,2,3,3,0,2,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.680999994,0.842999995,39,2,3,3,0,1.452476741,1.109751582,9,0.637554586,3,182,10
"392",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","reppeteking",0,2280,0,0,2018,0.885,1,NA,NA,NA,8233,"King, Peter",111,2009,"NY",3,0,1992,0,64,0.497000009,29,0,0,0,0,0,0,0,37,2,3,3,0,2,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.680999994,0.842999995,39,2,3,3,0,1.452476741,1.109751582,9,0.637554586,3,182,10
"393",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","repjerrynadler",0,3003,0,0,488,0.163,1,NA,NA,NA,8318,"Nadler, Jerrold",111,2009,"NY",8,1,1992,0,80,-0.488999993,29,0,1,0,0,0,0,0,23,3,1,0,0,1,0,1,1,1,0,0,6400,0,0,1,0.514999986,1,0,0,0.305000007,0.142999992,24,3,2,1,1,0.900571795,0.300028086,9,1.482411265,2,269,131
"394",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","JerryNadler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8318,"Nadler, Jerrold",111,2009,"NY",8,1,1992,0,80,-0.488999993,29,0,1,0,0,0,0,0,23,3,1,0,0,1,0,1,1,1,0,0,6400,0,0,1,0.514999986,1,0,0,0.305000007,0.142999992,24,3,2,1,1,0.900571795,0.300028086,9,1.482411265,2,269,131
"395",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","ReElectNydia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8444,"Velazquez, Nydia",111,2009,"NY",12,1,1992,1,90,-0.538999975,29,0,0,0,0,0,0,0,9,0,4,4,4,0,0,0,0,0,0,1,8100,0,1,0,0,1,0,0,0.354999989,0.192999974,9,0,4,4,4,2.614608654,2.32338047,9,4.485512733,2,269,33
"396",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","nydiavelazquez",5,1575,0,1,NA,NA,1,NA,NA,NA,8444,"Velazquez, Nydia",111,2009,"NY",12,1,1992,1,90,-0.538999975,29,0,0,0,0,0,0,0,9,0,4,4,4,0,0,0,0,0,0,1,8100,0,1,0,0,1,0,0,0.354999989,0.192999974,9,0,4,4,4,2.614608654,2.32338047,9,4.485512733,2,269,33
"397",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","repmaloney",6,3368,0,0,2401,0.713,1,NA,NA,NA,8271,"Maloney, Carolyn",111,2009,"NY",14,1,1992,1,80,-0.388000011,29,0,0,2,1,2,2,1,61,8,7,6,2,2,1,1,1,1,0,0,6400,0,0,0,0,1,0,0,0.204000011,0.042000011,65,10,10,9,4,6.208245106,4.707746506,9,1.177380085,3,269,10
"398",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","CarolynBMaloney",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8271,"Maloney, Carolyn",111,2009,"NY",14,1,1992,1,80,-0.388000011,29,0,0,2,1,2,2,1,61,8,7,6,2,2,1,1,1,1,0,0,6400,0,0,0,0,1,0,0,0.204000011,0.042000011,65,10,10,9,4,6.208245106,4.707746506,9,1.177380085,3,269,10
"399",29380,"C00272633","maurice","hinchey","mauricehinchey","NY","House",22,"D","1/5/1993","1/3/2013","mauricehinchey",4,279,0,1,NA,NA,0,NA,NA,NA,8201,"Hinchey, Maurice",111,2009,"NY",22,1,1992,0,66,-0.579999983,29,0,0,0,0,0,0,0,18,3,2,1,0,1,0,0,0,0,0,0,4356,1,0,1,0.514999986,1,0,0,0.395999998,0.233999982,19,3,2,1,0,0.938919612,0.771902561,9,1.177380085,2,269,126
"400",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","repfranklucas",5,621,0,0,577,0.929,1,NA,NA,NA,8263,"Lucas, Frank",111,2009,"OK",3,0,1994,0,70,0.508000016,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,1,0.187000006,0,0,0,0.692000031,0.854000032,2,0,0,0,0,0.027973329,0.050134487,8,0.578205168,1,182,173
"401",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","FrankDLucas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8263,"Lucas, Frank",111,2009,"OK",3,0,1994,0,70,0.508000016,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,1,0.187000006,0,0,0,0.692000031,0.854000032,2,0,0,0,0,0.027973329,0.050134487,8,0.578205168,1,182,173
"402",29396,"C00265322","tim","holden","timholden","PA","House",17,"D","1/5/1993","1/3/2013","timholdenpa17",3,26,0,0,26,1,0,NA,NA,NA,8206,"Holden, Tim",111,2009,"PA",17,1,1992,0,64,-0.230000004,19,0,1,0,0,0,0,0,9,1,1,0,0,1,0,0,0,0,0,0,4096,0,0,0,0,1,0,0,0.046000004,0.115999997,10,1,1,0,0,0.349099293,0.316796333,9,1.482411265,1,269,211
"403",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","repzoelofgren",2,1738,0,0,1210,0.696,1,NA,NA,NA,8261,"Lofgren, Zoe",111,2009,"CA",16,1,1994,1,71,-0.416999996,53,0,1,0,0,0,0,0,17,4,5,4,1,2,1,1,1,1,0,0,5041,0,1,0,0,1,0,0,0.232999995,0.070999995,19,5,6,5,2,2.278517688,3.122721434,8,4.731194496,1,269,44
"404",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","ZoeLofgren",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8261,"Lofgren, Zoe",111,2009,"CA",16,1,1994,1,71,-0.416999996,53,0,1,0,0,0,0,0,17,4,5,4,1,2,1,1,1,1,0,0,5041,0,1,0,0,1,0,0,0.232999995,0.070999995,19,5,6,5,2,2.278517688,3.122721434,8,4.731194496,1,269,44
"405",29508,"C00300830","brian","bilbray","brianbilbray","CA","House",50,"R","1/4/1995","1/3/2013","bilbrayca50",0,528,0,0,377,0.714,1,NA,NA,NA,8042,"Bilbray, Brian",111,2009,"CA",50,0,2006,0,50,0.796999991,53,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.981000006,1.143000007,4,0,1,1,0,0.288664232,0.379684478,2,0.222108945,2,182,89
"406",29508,"C00300830","brian","bilbray","brianbilbray","CA","House",50,"R","1/4/1995","1/3/2013","brianbilbray",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8042,"Bilbray, Brian",111,2009,"CA",50,0,2006,0,50,0.796999991,53,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0.981000006,1.143000007,4,0,1,1,0,0.288664232,0.379684478,2,0.222108945,2,182,89
"407",29522,"C00287045","tom","latham","tomlatham","IA","House",3,"R","1/4/1995","1/3/2015","tomlatham",2,1348,0,0,1215,0.901,0,1,4,NA,8250,"Latham, Tom",111,2009,"IA",4,0,1994,0,61,0.476000011,5,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,3721,1,0,0,0,0,0,0,0.660000026,0.822000027,7,0,1,1,0,0.330624226,0.312168956,8,0.578205168,2,182,82
"408",29525,"C00289983","ed","whitfield","edwhitfield","KY","House",1,"R","1/4/1995","9/7/2016","repedwhitfield",5,1067,0,0,975,0.914,0,NA,NA,NA,8458,"Whitfield, Ed",111,2009,"KY",1,0,1994,0,64,0.495000005,6,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,4096,0,0,1,0.148000002,0,0,0,0.67900002,0.841000021,7,1,1,1,0,0.446235608,0.100268975,8,0.578205168,2,182,64
"409",29539,"C00269340","frank","lobiondo","franklobiondo","NJ","House",2,"R","1/4/1995","1/3/2019","replobiondo",3,3448,0,0,2733,0.793,0,NA,NA,NA,8259,"LoBiondo, Frank",111,2009,"NJ",2,0,1994,0,59,0.437999994,13,0,0,0,0,0,0,0,9,2,2,1,0,0,0,0,0,0,0,0,3481,0,0,1,0.319999993,0,0,0,0.621999979,0.783999979,9,2,2,1,0,0.694630916,0.212292746,8,0.578205168,2,182,37
"410",29541,"C00299404","rodney","frelinghuysen","rodneyfrelinghuysen","NJ","House",11,"R","1/4/1995","1/3/2019","usreprodney",0,857,0,0,841,0.981,0,NA,NA,NA,8162,"Frelinghuysen, Rodney",111,2009,"NJ",11,0,1994,0,62,0.601000011,13,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,3844,1,0,1,0.319999993,0,0,0,0.785000026,0.947000027,11,1,1,1,0,0.502182266,0.112802595,8,0.578205168,2,182,59
"411",29546,"C00305052","walter","jones","walterjones","NC","House",3,"R","1/4/1995","1/3/2019","repwalterjones",1,1863,1,1,NA,NA,0,NA,NA,NA,8223,"Jones, Walter",111,2009,"NC",3,0,1994,0,66,0.147,13,0,0,0,0,0,0,0,19,3,1,1,0,2,0,1,1,0,0,0,4356,0,0,1,0.202999994,0,0,0,0.331,0.493000001,21,3,2,2,0,0.897436527,0.682219267,8,0.578205168,3,182,23
"412",29553,"C00284174","steven","latourette","stevenlatourette","OH","House",14,"R","1/4/1995","1/3/2013","latourette",2,52,0,0,3,0.058,0,NA,NA,NA,8244,"LaTourette, Steven",111,2009,"OH",14,0,1994,0,58,0.421999991,18,0,0,0,0,0,0,0,5,0,0,0,0,2,1,1,1,1,0,0,3364,1,0,0,0,0,0,0,0.606000006,0.768000007,7,1,1,1,1,0.223086699,1.01126492,8,0.578205168,1,182,106
"413",29559,"C00254441","chaka","fattah","chakafattah","PA","House",2,"D","1/4/1995","6/23/2016","Fattah4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8152,"Fattah, Chaka",111,2009,"PA",2,1,1994,0,89,-0.395000011,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,7921,1,0,1,0.335999995,1,0,0,0.21100001,0.04900001,13,0,0,0,0,0.18182664,0.112802595,8,1.118030787,1,269,240
"414",29559,"C00254441","chaka","fattah","chakafattah","PA","House",2,"D","1/4/1995","6/23/2016","chakafattah",2,12923,0,0,7124,0.551,1,NA,NA,NA,8152,"Fattah, Chaka",111,2009,"PA",2,1,1994,0,89,-0.395000011,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,7921,1,0,1,0.335999995,1,0,0,0.21100001,0.04900001,13,0,0,0,0,0.18182664,0.112802595,8,1.118030787,1,269,240
"415",29561,"C00290064","michael","doyle","michaeldoyle","PA","House",14,"D","1/4/1995","1/3/2019","usrepmikedoyle",1,749,0,0,590,0.788,0,NA,NA,NA,8136,"Doyle, Michael",111,2009,"PA",14,1,1994,0,91,-0.381000012,19,0,0,0,0,0,0,0,8,2,3,3,1,0,0,0,0,0,0,0,8281,0,0,0,0,1,0,0,0.197000012,0.035000011,8,2,3,3,1,1.430733396,1.005865455,8,1.118030787,2,269,85
"416",29571,"C00286500","lloyd","doggett","lloyddoggett","TX","House",35,"D","1/4/1995","1/3/2019","replloyddoggett",3,3203,0,0,2761,0.862,1,NA,NA,NA,8134,"Doggett, Lloyd",111,2009,"TX",25,1,1994,0,66,-0.430000007,32,0,0,0,0,0,0,0,15,1,3,3,1,0,0,0,0,0,0,0,4356,1,0,1,0.209999993,1,0,0,0.246000007,0.084000006,15,1,3,3,1,1.413028667,0.879454732,8,1.118030787,2,269,86
"417",29571,"C00286500","lloyd","doggett","lloyddoggett","TX","House",35,"D","1/4/1995","1/3/2019","LloydDoggettTX",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8134,"Doggett, Lloyd",111,2009,"TX",25,1,1994,0,66,-0.430000007,32,0,0,0,0,0,0,0,15,1,3,3,1,0,0,0,0,0,0,0,4356,1,0,1,0.209999993,1,0,0,0.246000007,0.084000006,15,1,3,3,1,1.413028667,0.879454732,8,1.118030787,2,269,86
"418",29572,"C00286187","mac","thornberry","macthornberry","TX","House",13,"R","1/4/1995","1/3/2019","mactxpress",3,975,1,1,NA,NA,1,NA,NA,NA,8433,"Thornberry, Mac",111,2009,"TX",13,0,1994,0,78,0.73299998,32,0,0,0,0,0,0,0,14,1,1,1,1,0,0,0,0,0,0,0,6084,0,0,0,0,0,0,0,0.916999996,1.078999996,14,1,1,1,1,0.933606854,0.100268975,8,0.578205168,3,182,21
"419",29572,"C00286187","mac","thornberry","macthornberry","TX","House",13,"R","1/4/1995","1/3/2019","MacThornberry",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8433,"Thornberry, Mac",111,2009,"TX",13,0,1994,0,78,0.73299998,32,0,0,0,0,0,0,0,14,1,1,1,1,0,0,0,0,0,0,0,6084,0,0,0,0,0,0,0,0.916999996,1.078999996,14,1,1,1,1,0.933606854,0.100268975,8,0.578205168,3,182,21
"420",29573,"C00287904","sheila","jacksonlee","sheilajacksonlee","TX","House",18,"D","1/4/1995","1/3/2019","TX18CongWOMAN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8215,"Jackson Lee, Sheila",111,2009,"TX",18,1,1994,1,77,-0.462000012,32,0,1,0,0,0,0,0,45,3,2,2,1,4,0,0,0,0,1,0,5929,0,0,0,0,1,0,0,0.278000027,0.116000012,49,3,2,2,1,1.842323126,1.293427229,8,1.423061967,2,269,61
"421",29573,"C00287904","sheila","jacksonlee","sheilajacksonlee","TX","House",18,"D","1/4/1995","1/3/2019","jacksonleetx18",4,4367,0,0,856,0.196,1,NA,NA,NA,8215,"Jackson Lee, Sheila",111,2009,"TX",18,1,1994,1,77,-0.462000012,32,0,1,0,0,0,0,0,45,3,2,2,1,4,0,0,0,0,1,0,5929,0,0,0,0,1,0,0,0.278000027,0.116000012,49,3,2,2,1,1.842323126,1.293427229,8,1.423061967,2,269,61
"422",29580,"C00286856","doc","hastings","dochastings","WA","House",4,"R","1/4/1995","1/3/2015","dochastings",0,809,0,0,575,0.711,0,NA,NA,NA,8192,"Hastings, Doc",111,2009,"WA",4,0,1994,0,63,0.583000004,9,0,0,0,0,0,0,0,10,3,3,2,0,0,0,0,0,0,0,0,3969,0,0,1,0.196999997,0,0,0,0.76700002,0.92900002,10,3,3,2,0,1.056946536,1.188392043,8,0.578205168,3,182,15
"423",29587,"C00310318","elijah","cummings","elijahcummings","MD","House",7,"D","4/16/1996","1/3/2019","ReElectCummings",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8115,"Cummings, Elijah",111,2009,"MD",7,1,1996,0,80,-0.421000004,8,0,1,0,0,0,0,0,14,4,4,4,0,1,1,1,1,1,1,0,6400,0,0,1,0.203999996,1,0,0,0.237000003,0.075000003,15,5,5,5,1,1.73948517,0.988649964,7,1.363712549,2,269,67
"424",29587,"C00310318","elijah","cummings","elijahcummings","MD","House",7,"D","4/16/1996","1/3/2019","repcummings",2,4779,0,0,1369,0.286,1,NA,NA,NA,8115,"Cummings, Elijah",111,2009,"MD",7,1,1996,0,80,-0.421000004,8,0,1,0,0,0,0,0,14,4,4,4,0,1,1,1,1,1,1,0,6400,0,0,1,0.203999996,1,0,0,0.237000003,0.075000003,15,5,5,5,1,1.73948517,0.988649964,7,1.363712549,2,269,67
"425",29588,"C00307314","earl","blumenauer","earlblumenauer","OR","House",3,"D","5/21/1996","1/3/2019","repblumenauer",6,2615,0,0,2328,0.89,0,NA,NA,NA,8048,"Blumenauer, Earl",111,2009,"OR",3,1,1996,0,75,-0.492000014,5,0,0,0,0,0,0,0,40,0,1,1,0,1,1,1,1,0,0,0,5625,1,0,1,0.152999997,1,0,0,0.308000028,0.146000013,41,1,2,2,0,0.864647282,0.79972744,7,1.058681369,2,269,134
"426",29701,"C00313247","robert","aderholt","robertaderholt","AL","House",4,"R","1/7/1997","1/3/2019","robert_aderholt",5,1270,0,0,1126,0.887,0,NA,NA,NA,8019,"Aderholt, Robert",111,2009,"AL",4,0,1996,0,75,0.470999986,7,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,5625,1,0,0,0,0,0,0,0.654999971,0.816999972,7,0,1,1,0,0.330624226,0.256018013,7,0.51885581,2,182,84
"427",29707,"C00308742","brad","sherman","bradsherman","CA","House",30,"D","1/7/1997","1/3/2019","bradsherman",1,1017,1,1,NA,NA,0,NA,NA,NA,8401,"Sherman, Brad",111,2009,"CA",27,1,1996,0,69,-0.377000004,53,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,1,0,0,0.193000004,0.031000003,17,0,0,0,0,0.237773298,0.889159799,7,1.363712549,1,269,232
"428",29709,"C00326264","loretta","sanchez","lorettasanchez","CA","House",46,"D","1/7/1997","1/3/2017","lorettasanchez",3,2855,0,0,2374,0.832,1,1,47,NA,8383,"Sanchez, Loretta",111,2009,"CA",47,1,1996,1,69,-0.38499999,53,0,1,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,1,4761,0,0,0,0,1,0,0,0.20099999,0.03899999,10,2,1,1,0,0.603806983,0.404751718,7,1.363712549,1,269,162
"429",29709,"C00326264","loretta","sanchez","lorettasanchez","CA","House",46,"D","1/7/1997","1/3/2017","Loretta2016",NA,NA,NA,NA,NA,NA,1,1,47,NA,8383,"Sanchez, Loretta",111,2009,"CA",47,1,1996,1,69,-0.38499999,53,0,1,0,0,0,0,0,10,2,1,1,0,0,0,0,0,0,0,1,4761,0,0,0,0,1,0,0,0.20099999,0.03899999,10,2,1,1,0,0.603806983,0.404751718,7,1.363712549,1,269,162
"430",29710,"C00311639","diana","degette","dianadegette","CO","House",1,"D","1/7/1997","1/3/2019","repdianadegette",3,3070,0,0,2480,0.808,0,NA,NA,NA,8123,"DeGette, Diana",111,2009,"CO",1,1,1996,1,72,-0.407999992,7,0,0,0,0,0,0,0,20,4,3,3,0,1,0,0,0,0,0,0,5184,0,0,1,0.202000007,1,1,0,0.223999992,0.061999992,21,4,3,3,0,1.443128874,1.36978054,7,1.058681369,2,269,82
"431",29717,"C00172619","danny","davis","dannydavis","IL","House",7,"D","1/7/1997","1/3/2019","repdannydavis",2,733,0,0,289,0.394,0,NA,NA,NA,8118,"Davis, Danny",111,2009,"IL",7,1,1996,0,85,-0.48300001,19,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,1,0,7225,1,0,0,0,1,0,0,0.299000025,0.137000009,20,0,0,0,0,0.26854396,2.864265442,7,1.058681369,1,269,228
"432",29718,"C00258855","john","shimkus","johnshimkus","IL","House",15,"R","1/7/1997","1/3/2019","JohnMShimkus",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8402,"Shimkus, John",111,2009,"IL",19,0,1996,0,64,0.59799999,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.782000005,0.944000006,0,0,0,0,0,0,0.012533622,7,0.51885581,1,182,181
"433",29718,"C00258855","john","shimkus","johnshimkus","IL","House",15,"R","1/7/1997","1/3/2019","repshimkus",4,9349,0,1,NA,NA,1,NA,NA,NA,8402,"Shimkus, John",111,2009,"IL",19,0,1996,0,64,0.59799999,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.782000005,0.944000006,0,0,0,0,0,0,0.012533622,7,0.51885581,1,182,181
"434",29721,"C00316661","leonard","boswell","leonardboswell","IA","House",3,"D","1/7/1997","1/3/2013","leonardboswell",1,185,0,0,116,0.627,0,NA,NA,NA,8057,"Boswell, Leonard",111,2009,"IA",3,1,1996,0,56,-0.250999987,5,0,1,0,0,0,0,0,11,1,0,0,0,1,1,1,1,1,0,0,3136,0,0,1,0.170000002,1,0,0,0.066999987,0.095000014,12,2,1,1,1,0.419820735,0.95019865,7,1.363712549,1,269,197
"435",29722,"C00458315","jerry","moran","jerrymoran","KS","Senate",NA,"R","1/7/1997","1/3/2023","jerrymoran",4,3903,0,0,3219,0.825,0,NA,NA,NA,8310,"Moran, James",111,2009,"KS",1,0,1996,0,82,0.532000005,4,0,0,0,0,0,0,0,21,4,2,2,1,0,0,0,0,0,0,0,6724,0,0,1,0.151999995,0,0,0,0.716000021,0.878000021,21,4,2,2,1,1.611065226,0.60974431,7,0.51885581,3,182,9
"436",29729,"C00285171","james","mcgovern","jamesmcgovern","MA","House",2,"D","1/7/1997","1/3/2019","McGovernMA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8287,"McGovern, James",111,2009,"MA",3,1,1996,0,98,-0.555000007,10,0,1,0,0,0,0,0,17,1,0,0,0,1,1,1,1,1,0,0,9604,1,0,0,0,1,0,0,0.371000022,0.209000006,18,2,1,1,1,0.503740723,0.873994708,7,1.363712549,1,269,174
"437",29729,"C00285171","james","mcgovern","jamesmcgovern","MA","House",2,"D","1/7/1997","1/3/2019","repmcgovern",0,6312,0,1,NA,NA,1,NA,NA,NA,8287,"McGovern, James",111,2009,"MA",3,1,1996,0,98,-0.555000007,10,0,1,0,0,0,0,0,17,1,0,0,0,1,1,1,1,1,0,0,9604,1,0,0,0,1,0,0,0.371000022,0.209000006,18,2,1,1,1,0.503740723,0.873994708,7,1.363712549,1,269,174
"438",29730,"C00318196","john","tierney","johntierney","MA","House",6,"D","1/7/1997","1/3/2015","reptierney",2,1316,0,0,629,0.478,0,NA,NA,NA,8436,"Tierney, John",111,2009,"MA",6,1,1996,0,70,-0.505999982,10,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4900,0,0,0,0,1,0,0,0.321999997,0.159999982,6,0,0,0,0,0.083919988,0.100268975,7,1.363712549,1,269,259
"439",29735,"C00304758","roy","blunt","royblunt","MO","Senate",NA,"R","1/7/1997","1/3/2023","royblunt",4,8407,0,0,7329,0.872,0,NA,NA,NA,8049,"Blunt, Roy",111,2009,"MO",7,0,1996,0,68,0.665000021,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0.849000037,1.011000037,4,0,0,0,0,0.055946658,0.305261582,7,0.51885581,1,182,167
"440",29736,"C00320457","joann","emerson","joannemerson","MO","House",8,"R","1/7/1997","1/22/2013","joannemerson",7,1972,0,0,1383,0.701,0,NA,NA,NA,8145,"Emerson, Jo",111,2009,"MO",8,0,1996,1,71,0.404000014,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5041,1,0,0,0,0,0,0,0.588,0.75,5,0,0,0,0,0.069933323,0.566517174,7,0.51885581,1,182,156
"441",29741,"C00313510","bill","pascrell","billpascrell","NJ","House",9,"D","1/7/1997","1/3/2019","billpascrell",2,1845,0,1,NA,NA,1,NA,NA,NA,8332,"Pascrell, Bill",111,2009,"NJ",8,1,1996,0,71,-0.388999999,13,0,0,0,0,0,0,0,30,2,2,1,0,0,0,0,0,0,0,0,5041,1,0,1,0.319999993,1,0,0,0.204999998,0.042999998,30,2,2,1,0,0.988350873,1.056067348,7,1.058681369,2,269,119
