"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"522",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","kencalvert",1,3877,0,0,3382,0.872,1,NA,NA,NA,8523,"Calvert, Ken",112,2011,"CA",44,0,1992,0,56,0.564999998,53,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,3136,1,0,0,0,1,0,0,0.107000001,0.109000005,8,1,1,1,0,0.511912525,0.734899819,10,1.101729155,1,245,160
"523",29323,"C00257337","ken","calvert","kencalvert","CA","House",42,"R","1/5/1993","1/3/2019","TeamCalvert",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8523,"Calvert, Ken",112,2011,"CA",44,0,1992,0,56,0.564999998,53,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,3136,1,0,0,0,1,0,0,0.107000001,0.109000005,8,1,1,1,0,0.511912525,0.734899819,10,1.101729155,1,245,160
"524",29331,"C00283051","john","mica","johnmica","FL","House",7,"R","1/5/1993","1/3/2017","repjohnmica",1,0,1,0,NA,NA,1,NA,NA,NA,8751,"Mica, John",112,2011,"FL",7,0,1992,0,69,0.675999999,25,0,0,4,2,4,3,3,21,9,15,11,9,0,0,0,0,0,0,0,4761,0,1,1,0.254999995,1,0,0,0.217999995,0.001999999,25,11,19,14,12,14.36959076,0.209100038,10,4.797569752,3,245,2
"525",29331,"C00283051","john","mica","johnmica","FL","House",7,"R","1/5/1993","1/3/2017","micaforcongress",6,159,0,0,146,0.918,1,NA,NA,NA,8751,"Mica, John",112,2011,"FL",7,0,1992,0,69,0.675999999,25,0,0,4,2,4,3,3,21,9,15,11,9,0,0,0,0,0,0,0,4761,0,1,1,0.254999995,1,0,0,0.217999995,0.001999999,25,11,19,14,12,14.36959076,0.209100038,10,4.797569752,3,245,2
"526",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","alcee4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8649,"Hastings, Alcee",112,2011,"FL",23,1,1992,0,79,-0.495000005,25,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,1,0,6241,1,0,0,0,0,0,0,0.953000009,1.16900003,15,1,1,1,0,0.605859637,0.601647377,10,0.587213099,2,204,58
"527",29337,"C00269837","alcee","hastings","alceehastings","FL","House",20,"D","1/5/1993","1/3/2019","rephastingsfl",6,741,0,0,544,0.734,1,NA,NA,NA,8649,"Hastings, Alcee",112,2011,"FL",23,1,1992,0,79,-0.495000005,25,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,1,0,6241,1,0,0,0,0,0,0,0.953000009,1.16900003,15,1,1,1,0,0.605859637,0.601647377,10,0.587213099,2,204,58
"528",29338,"C00261958","jack","kingston","jackkingston","GA","House",1,"R","1/5/1993","1/3/2015","jackkingston",1,2452,0,0,1361,0.555,0,NA,NA,NA,8693,"Kingston, Jack",112,2011,"GA",1,0,1992,0,72,0.736999989,13,0,1,2,2,2,1,1,6,1,0,0,0,0,0,0,0,0,0,0,5184,1,0,1,0.133000001,1,0,0,0.278999984,0.062999986,8,3,2,1,1,2.416144133,1.054431081,10,1.45894587,3,245,40
"529",29339,"C00266940","sanford","bishop","sanfordbishop","GA","House",2,"D","1/5/1993","1/3/2019","sanfordbishop",2,1626,0,0,1299,0.799,0,NA,NA,NA,8498,"Bishop, Sanford",112,2011,"GA",2,1,1992,0,51,-0.210999995,13,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,1,0,2601,1,0,1,0.133000001,0,0,0,0.66899997,0.88499999,28,1,0,0,0,0.483902991,0.362315625,10,0.587213099,2,204,71
"530",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","repbobbyrush",3,898,0,1,NA,NA,1,NA,NA,NA,8830,"Rush, Bobby",112,2011,"IL",1,1,1992,0,80,-0.405999988,18,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.863999963,1.080000043,12,0,0,0,0,0.150315344,1.720800042,10,0.587213099,1,204,155
"531",29346,"C00257121","bobby","rush","bobbyrush","IL","House",1,"D","1/5/1993","1/3/2019","BobbyLRushMC",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8830,"Rush, Bobby",112,2011,"IL",1,1,1992,0,80,-0.405999988,18,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,6400,0,0,0,0,0,0,0,0.863999963,1.080000043,12,0,0,0,0,0.150315344,1.720800042,10,0.587213099,1,204,155
"532",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","LuisGutierrez",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8640,"Gutierrez, Luis",112,2011,"IL",4,1,1992,0,77,-0.500999987,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5929,0,0,0,0,0,0,0,0.958999991,1.174999952,1,0,0,0,0,0.002684203,0.137069315,10,0.587213099,1,204,202
"533",29348,"C00254581","luis","gutierrez","luisgutierrez","IL","House",4,"D","1/5/1993","1/3/2019","repgutierrez",3,4442,1,0,3460,0.779,1,NA,NA,NA,8640,"Gutierrez, Luis",112,2011,"IL",4,1,1992,0,77,-0.500999987,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5929,0,0,0,0,0,0,0,0.958999991,1.174999952,1,0,0,0,0,0.002684203,0.137069315,10,0.587213099,1,204,202
"534",29356,"C00255190","roscoe","bartlett","roscoebartlett","MD","House",6,"R","1/5/1993","1/3/2013","roscoe_bartlett",4,192,0,0,173,0.901,0,NA,NA,NA,8485,"Bartlett, Roscoe",112,2011,"MD",6,0,1992,0,61,0.742999971,8,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3721,0,0,0,0,1,0,0,0.284999967,0.068999968,8,0,0,0,0,0.107368104,0.171558037,10,1.45894587,1,245,223
"535",29368,"C00279851","bennie","thompson","benniethompson","MS","House",2,"D","4/13/1993","1/3/2019","benniegthompson",7,751,0,1,NA,NA,0,NA,NA,NA,8875,"Thompson, Bennie",112,2011,"MS",2,1,1993,0,61,-0.446999997,4,0,0,0,0,0,0,0,15,2,2,2,1,3,2,2,1,1,1,0,3721,0,0,0,0,0,0,0,0.904999971,1.121000051,18,4,4,3,2,1.690292001,1.162845016,10,0.587213099,3,204,8
"536",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","reppeteking",0,2280,0,0,2018,0.885,1,NA,NA,NA,8691,"King, Peter",112,2011,"NY",3,0,1992,0,72,0.513999999,29,0,0,0,0,0,0,0,26,1,1,0,0,3,0,0,0,0,0,0,5184,0,1,0,0,1,0,0,0.055999998,0.159999996,29,1,1,0,0,0.58491081,1.45247674,10,4.797569752,1,245,145
"537",29375,"C00272211","peter","king","peterking","NY","House",2,"R","1/5/1993","1/3/2019","congpeteking",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8691,"King, Peter",112,2011,"NY",3,0,1992,0,72,0.513999999,29,0,0,0,0,0,0,0,26,1,1,0,0,3,0,0,0,0,0,0,5184,0,1,0,0,1,0,0,0.055999998,0.159999996,29,1,1,0,0,0.58491081,1.45247674,10,4.797569752,1,245,145
"538",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","JerryNadler",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8764,"Nadler, Jerrold",112,2011,"NY",8,1,1992,0,76,-0.481999993,29,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,5776,0,0,1,0.514999986,0,0,0,0.939999998,1.156000018,31,1,1,0,0,0.643963277,0.900571823,10,0.587213099,2,204,53
"539",29377,"C00290825","jerrold","nadler","jerroldnadler","NY","House",10,"D","11/3/1992","1/3/2019","repjerrynadler",0,3003,0,0,488,0.163,1,NA,NA,NA,8764,"Nadler, Jerrold",112,2011,"NY",8,1,1992,0,76,-0.481999993,29,0,0,0,0,0,0,0,31,1,1,0,0,0,0,0,0,0,0,0,5776,0,0,1,0.514999986,0,0,0,0.939999998,1.156000018,31,1,1,0,0,0.643963277,0.900571823,10,0.587213099,2,204,53
"540",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","ReElectNydia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8888,"Velazquez, Nydia",112,2011,"NY",12,1,1992,1,94,-0.533999979,29,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,1,8836,0,0,0,0,0,0,0,0.991999984,1.207999945,14,1,1,0,0,0.415806025,2.614608765,10,0.587213099,2,204,87
"541",29378,"C00271312","nydia","velazquez","nydiavelazquez","NY","House",7,"D","1/5/1993","1/3/2019","nydiavelazquez",5,1575,0,1,NA,NA,1,NA,NA,NA,8888,"Velazquez, Nydia",112,2011,"NY",12,1,1992,1,94,-0.533999979,29,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0,0,0,1,8836,0,0,0,0,0,0,0,0.991999984,1.207999945,14,1,1,0,0,0.415806025,2.614608765,10,0.587213099,2,204,87
"542",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","CarolynBMaloney",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8727,"Maloney, Carolyn",112,2011,"NY",14,1,1992,1,75,-0.388000011,29,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,5625,0,0,0,0,0,0,0,0.846000016,1.062000036,57,0,0,0,0,0.754260957,6.208245277,10,0.587213099,2,204,45
"543",29379,"C00273169","carolyn","maloney","carolynmaloney","NY","House",12,"D","1/5/1993","1/3/2019","repmaloney",6,3368,0,0,2401,0.713,1,NA,NA,NA,8727,"Maloney, Carolyn",112,2011,"NY",14,1,1992,1,75,-0.388000011,29,0,0,0,0,0,0,0,56,0,0,0,0,1,0,0,0,0,0,0,5625,0,0,0,0,0,0,0,0.846000016,1.062000036,57,0,0,0,0,0.754260957,6.208245277,10,0.587213099,2,204,45
"544",29380,"C00272633","maurice","hinchey","mauricehinchey","NY","House",22,"D","1/5/1993","1/3/2013","mauricehinchey",4,279,0,1,NA,NA,0,NA,NA,NA,8660,"Hinchey, Maurice",112,2011,"NY",22,1,1992,0,53,-0.582000017,29,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,2809,1,0,1,0.514999986,0,0,0,1.039999962,1.256000042,13,0,0,0,0,0.163736358,0.938919604,10,0.587213099,1,204,151
"545",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","FrankDLucas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8720,"Lucas, Frank",112,2011,"OK",3,0,1994,0,78,0.512000024,5,0,0,2,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,6084,0,1,1,0.187000006,1,0,0,0.054000024,0.161999971,4,2,3,1,0,1.288603187,0.02797333,9,4.767276764,1,245,86
"546",29393,"C00287912","frank","lucas","franklucas","OK","House",3,"R","5/10/1993","1/3/2019","repfranklucas",5,621,0,0,577,0.929,1,NA,NA,NA,8720,"Lucas, Frank",112,2011,"OK",3,0,1994,0,78,0.512000024,5,0,0,2,2,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,6084,0,1,1,0.187000006,1,0,0,0.054000024,0.161999971,4,2,3,1,0,1.288603187,0.02797333,9,4.767276764,1,245,86
"547",29396,"C00265322","tim","holden","timholden","PA","House",17,"D","1/5/1993","1/3/2013","timholdenpa17",3,26,0,0,26,1,0,NA,NA,NA,8664,"Holden, Tim",112,2011,"PA",17,1,1992,0,56,-0.234999999,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.693000019,0.908999979,2,0,0,0,0,0.026842026,0.349099278,10,0.587213099,1,204,196
"548",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","ZoeLofgren",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8717,"Lofgren, Zoe",112,2011,"CA",16,1,1994,1,68,-0.419999987,53,0,0,0,0,0,0,0,14,3,3,3,1,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0.877999961,1.093999982,14,3,3,3,1,1.855980873,2.278517723,9,0.556919813,3,204,5
"549",29504,"C00289603","zoe","lofgren","zoelofgren","CA","House",19,"D","1/4/1995","1/3/2019","repzoelofgren",2,1738,0,0,1210,0.696,1,NA,NA,NA,8717,"Lofgren, Zoe",112,2011,"CA",16,1,1994,1,68,-0.419999987,53,0,0,0,0,0,0,0,14,3,3,3,1,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0.877999961,1.093999982,14,3,3,3,1,1.855980873,2.278517723,9,0.556919813,3,204,5
"550",29508,"C00300830","brian","bilbray","brianbilbray","CA","House",50,"R","1/4/1995","1/3/2013","bilbrayca50",0,528,0,0,377,0.714,1,NA,NA,NA,8495,"Bilbray, Brian",112,2011,"CA",50,0,2006,0,57,0.842000008,53,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.384000003,0.168000013,25,0,0,0,0,0.335525334,0.288664222,3,0.889676273,1,245,192
"551",29508,"C00300830","brian","bilbray","brianbilbray","CA","House",50,"R","1/4/1995","1/3/2013","brianbilbray",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8495,"Bilbray, Brian",112,2011,"CA",50,0,2006,0,57,0.842000008,53,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.384000003,0.168000013,25,0,0,0,0,0.335525334,0.288664222,3,0.889676273,1,245,192
"552",29522,"C00287045","tom","latham","tomlatham","IA","House",3,"R","1/4/1995","1/3/2015","tomlatham",2,1348,0,0,1215,0.901,0,1,4,NA,8697,"Latham, Tom",112,2011,"IA",4,0,1994,0,66,0.474999994,5,0,1,1,1,1,1,0,15,0,1,1,0,0,0,0,0,0,0,0,4356,1,0,0,0,1,0,0,0.016999993,0.199000001,16,1,2,2,0,1.333675861,0.330624223,9,1.428652644,2,245,81
"553",29525,"C00289983","ed","whitfield","edwhitfield","KY","House",1,"R","1/4/1995","9/7/2016","repedwhitfield",5,1067,0,0,975,0.914,0,NA,NA,NA,8904,"Whitfield, Ed",112,2011,"KY",1,0,1994,0,71,0.509000003,6,0,1,1,1,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.148000002,1,0,0,0.051000003,0.164999992,15,3,1,0,0,0.886789143,0.446235597,9,1.428652644,2,245,119
"554",29538,"C00302570","charles","bass","charlesbass","NH","House",2,"R","1/4/1995","1/3/2013","repcharlesbass",0,1601,0,1,NA,NA,0,NA,NA,NA,8487,"Bass, Charles",112,2011,"NH",2,0,2010,0,48,0.64200002,2,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,2304,0,0,1,0.027000001,1,0,0,0.184000015,0.031999979,9,1,1,1,0,0.525333524,NA,1,0.829089701,2,245,159
"555",29539,"C00269340","frank","lobiondo","franklobiondo","NJ","House",2,"R","1/4/1995","1/3/2019","replobiondo",3,3448,0,0,2733,0.793,0,NA,NA,NA,8715,"LoBiondo, Frank",112,2011,"NJ",2,0,1994,0,65,0.44600001,13,0,1,0,0,0,0,0,10,4,4,1,1,0,0,0,0,0,0,0,4225,0,0,1,0.319999993,1,0,0,0.01199999,0.227999985,10,4,4,1,1,1.676943541,0.694630921,9,1.428652644,2,245,61
"556",29541,"C00299404","rodney","frelinghuysen","rodneyfrelinghuysen","NJ","House",11,"R","1/4/1995","1/3/2019","usreprodney",0,857,0,0,841,0.981,0,NA,NA,NA,8613,"Frelinghuysen, Rodney",112,2011,"NJ",11,0,1994,0,67,0.624000013,13,0,1,2,2,2,2,2,12,0,0,0,0,0,0,0,0,0,0,0,4489,1,0,1,0.319999993,1,0,0,0.166000009,0.049999986,14,2,2,2,2,3.650727749,0.502182245,9,1.428652644,3,245,20
"557",29546,"C00305052","walter","jones","walterjones","NC","House",3,"R","1/4/1995","1/3/2019","repwalterjones",1,1863,1,1,NA,NA,0,NA,NA,NA,8684,"Jones, Walter",112,2011,"NC",3,0,1994,0,72,0.107000001,13,0,0,0,0,0,0,0,29,4,3,2,0,1,0,0,0,0,0,0,5184,0,0,1,0.202999994,1,0,0,0.351000011,0.566999972,30,4,3,2,0,1.537008882,0.8974365,9,1.071435928,2,245,69
"558",29550,"C00301838","steve","chabot","stevechabot","OH","House",1,"R","1/4/1995","1/3/2019","SteveChabot",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8538,"Chabot, Steve",112,2011,"OH",1,0,2010,0,51,0.810000002,18,0,1,0,0,0,0,0,13,2,3,3,0,0,0,0,0,0,0,0,2601,0,0,0,0,1,0,0,0.351999998,0.136000007,13,2,3,3,0,1.279991746,NA,1,1.186306357,2,245,88
"559",29550,"C00301838","steve","chabot","stevechabot","OH","House",1,"R","1/4/1995","1/3/2019","repstevechabot",5,2875,0,0,1823,0.634,1,NA,NA,NA,8538,"Chabot, Steve",112,2011,"OH",1,0,2010,0,51,0.810000002,18,0,1,0,0,0,0,0,13,2,3,3,0,0,0,0,0,0,0,0,2601,0,0,0,0,1,0,0,0.351999998,0.136000007,13,2,3,3,0,1.279991746,NA,1,1.186306357,2,245,88
"560",29553,"C00284174","steven","latourette","stevenlatourette","OH","House",14,"R","1/4/1995","1/3/2013","latourette",2,52,0,0,3,0.058,0,NA,NA,NA,8707,"LaTourette, Steven",112,2011,"OH",14,0,1994,0,65,0.437999994,18,0,0,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,4225,1,0,0,0,1,0,0,0.020000007,0.236000001,15,0,0,0,0,0.190578386,0.2230867,9,1.071435928,1,245,206
"561",29559,"C00254441","chaka","fattah","chakafattah","PA","House",2,"D","1/4/1995","6/23/2016","Fattah4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8600,"Fattah, Chaka",112,2011,"PA",2,1,1994,0,89,-0.372999996,19,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,7921,1,0,1,0.335999995,0,0,0,0.83099997,1.047000051,11,0,0,0,0,0.147631153,0.181826636,9,0.556919813,1,204,159
"562",29559,"C00254441","chaka","fattah","chakafattah","PA","House",2,"D","1/4/1995","6/23/2016","chakafattah",2,12923,0,0,7124,0.551,1,NA,NA,NA,8600,"Fattah, Chaka",112,2011,"PA",2,1,1994,0,89,-0.372999996,19,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,7921,1,0,1,0.335999995,0,0,0,0.83099997,1.047000051,11,0,0,0,0,0.147631153,0.181826636,9,0.556919813,1,204,159
"563",29561,"C00290064","michael","doyle","michaeldoyle","PA","House",14,"D","1/4/1995","1/3/2019","usrepmikedoyle",1,749,0,0,590,0.788,0,NA,NA,NA,8586,"Doyle, Michael",112,2011,"PA",14,1,1994,0,69,-0.407000005,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4761,0,0,0,0,0,0,0,0.86500001,1.08099997,5,0,0,0,0,0.06710507,1.430733442,9,0.556919813,1,204,188
"564",29571,"C00286500","lloyd","doggett","lloyddoggett","TX","House",35,"D","1/4/1995","1/3/2019","LloydDoggettTX",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8583,"Doggett, Lloyd",112,2011,"TX",25,1,1994,0,53,-0.433999985,32,0,0,0,0,0,0,0,16,0,1,1,1,0,0,0,0,0,0,0,2809,1,0,1,0.209999993,0,0,0,0.89199996,1.10800004,16,0,1,1,1,0.965619445,1.413028717,9,0.556919813,3,204,30
"565",29571,"C00286500","lloyd","doggett","lloyddoggett","TX","House",35,"D","1/4/1995","1/3/2019","replloyddoggett",3,3203,0,0,2761,0.862,1,NA,NA,NA,8583,"Doggett, Lloyd",112,2011,"TX",25,1,1994,0,53,-0.433999985,32,0,0,0,0,0,0,0,16,0,1,1,1,0,0,0,0,0,0,0,2809,1,0,1,0.209999993,0,0,0,0.89199996,1.10800004,16,0,1,1,1,0.965619445,1.413028717,9,0.556919813,3,204,30
"566",29572,"C00286187","mac","thornberry","macthornberry","TX","House",13,"R","1/4/1995","1/3/2019","MacThornberry",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8877,"Thornberry, Mac",112,2011,"TX",13,0,1994,0,87,0.749000013,32,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7569,0,0,0,0,1,0,0,0.291000009,0.07500001,8,0,0,0,0,0.107368104,0.933606863,9,1.428652644,1,245,221
"567",29572,"C00286187","mac","thornberry","macthornberry","TX","House",13,"R","1/4/1995","1/3/2019","mactxpress",3,975,1,1,NA,NA,1,NA,NA,NA,8877,"Thornberry, Mac",112,2011,"TX",13,0,1994,0,87,0.749000013,32,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7569,0,0,0,0,1,0,0,0.291000009,0.07500001,8,0,0,0,0,0.107368104,0.933606863,9,1.428652644,1,245,221
"568",29573,"C00287904","sheila","jacksonlee","sheilajacksonlee","TX","House",18,"D","1/4/1995","1/3/2019","TX18CongWOMAN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8677,"Jackson Lee, Sheila",112,2011,"TX",18,1,1994,1,70,-0.467999995,32,0,0,0,0,0,0,0,38,2,2,0,0,3,0,0,0,0,1,0,4900,0,0,0,0,0,0,0,0.925999999,1.14199996,41,2,2,0,0,0.973874807,1.842323184,9,0.556919813,3,204,27
"569",29573,"C00287904","sheila","jacksonlee","sheilajacksonlee","TX","House",18,"D","1/4/1995","1/3/2019","jacksonleetx18",4,4367,0,0,856,0.196,1,NA,NA,NA,8677,"Jackson Lee, Sheila",112,2011,"TX",18,1,1994,1,70,-0.467999995,32,0,0,0,0,0,0,0,38,2,2,0,0,3,0,0,0,0,1,0,4900,0,0,0,0,0,0,0,0.925999999,1.14199996,41,2,2,0,0,0.973874807,1.842323184,9,0.556919813,3,204,27
"570",29580,"C00286856","doc","hastings","dochastings","WA","House",4,"R","1/4/1995","1/3/2015","dochastings",0,809,0,0,575,0.711,0,NA,NA,NA,8650,"Hastings, Doc",112,2011,"WA",4,0,1994,0,68,0.588,9,0,0,6,5,6,4,0,17,12,10,3,0,0,0,0,0,0,0,0,4624,0,1,1,0.196999997,1,0,0,0.129999995,0.086000003,23,17,16,7,0,7.346228123,1.056946516,9,4.767276764,3,245,5
"571",29587,"C00310318","elijah","cummings","elijahcummings","MD","House",7,"D","4/16/1996","1/3/2019","repcummings",2,4779,0,0,1369,0.286,1,NA,NA,NA,8567,"Cummings, Elijah",112,2011,"MD",7,1,1996,0,75,-0.421000004,8,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,0,5625,0,0,1,0.203999996,0,0,0,0.879000008,1.095000029,16,1,1,0,0,0.442648053,1.739485145,8,0.526626527,2,204,82
"572",29587,"C00310318","elijah","cummings","elijahcummings","MD","House",7,"D","4/16/1996","1/3/2019","ReElectCummings",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8567,"Cummings, Elijah",112,2011,"MD",7,1,1996,0,75,-0.421000004,8,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,0,5625,0,0,1,0.203999996,0,0,0,0.879000008,1.095000029,16,1,1,0,0,0.442648053,1.739485145,8,0.526626527,2,204,82
"573",29588,"C00307314","earl","blumenauer","earlblumenauer","OR","House",3,"D","5/21/1996","1/3/2019","repblumenauer",6,2615,0,0,2328,0.89,0,NA,NA,NA,8502,"Blumenauer, Earl",112,2011,"OR",3,1,1996,0,70,-0.505999982,5,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,4900,1,0,1,0.152999997,0,0,0,0.963999987,1.179999948,30,0,0,0,0,0.402630389,0.864647269,8,0.526626527,2,204,89
"574",29701,"C00313247","robert","aderholt","robertaderholt","AL","House",4,"R","1/7/1997","1/3/2019","robert_aderholt",5,1270,0,0,1126,0.887,0,NA,NA,NA,8470,"Aderholt, Robert",112,2011,"AL",4,0,1996,0,99,0.467000008,7,0,1,2,2,2,2,1,8,0,2,2,1,0,0,0,0,0,0,0,9801,1,0,0,0,1,0,0,0.009000008,0.206999987,10,2,4,4,2,3.735449791,0.330624223,8,1.398359299,3,245,19
"575",29707,"C00308742","brad","sherman","bradsherman","CA","House",30,"D","1/7/1997","1/3/2019","bradsherman",1,1017,1,1,NA,NA,0,NA,NA,NA,8854,"Sherman, Brad",112,2011,"CA",27,1,1996,0,65,-0.391000003,53,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4225,0,0,0,0,0,0,0,0.848999977,1.065000057,9,0,0,0,0,0.120789118,0.237773299,8,0.526626527,1,204,170
"576",29709,"C00326264","loretta","sanchez","lorettasanchez","CA","House",46,"D","1/7/1997","1/3/2017","Loretta2016",NA,NA,NA,NA,NA,NA,1,1,47,NA,8835,"Sanchez, Loretta",112,2011,"CA",47,1,1996,1,53,-0.391000003,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,2809,0,0,0,0,0,0,0,0.848999977,1.065000057,7,0,0,0,0,0.09394709,0.603806973,8,0.526626527,1,204,179
"577",29709,"C00326264","loretta","sanchez","lorettasanchez","CA","House",46,"D","1/7/1997","1/3/2017","lorettasanchez",3,2855,0,0,2374,0.832,1,1,47,NA,8835,"Sanchez, Loretta",112,2011,"CA",47,1,1996,1,53,-0.391000003,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,2809,0,0,0,0,0,0,0,0.848999977,1.065000057,7,0,0,0,0,0.09394709,0.603806973,8,0.526626527,1,204,179
