"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"540",21354,"C00502393","jim","bridenstine","jimbridenstine","OK","House",1,"R","1/3/2013","1/3/2019","repjbridenstine",1,1434,0,0,1236,0.862,1,NA,NA,NA,8952,"Bridenstine, Jim",113,2013,"OK",1,0,2012,0,64,0.952000022,5,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,4096,0,0,0,0,1,0,0,0.485000014,0.220000029,4,1,1,1,0,0.407072991,NA,1,1.017753124,1,240,180
"541",21355,"C00498345","markwayne","mullin","markwaynemullin","OK","House",2,"R","1/3/2013","1/3/2019","repmullin",1,1894,0,0,1624,0.857,1,NA,NA,NA,9201,"Mullin, Markwayne",113,2013,"OK",2,0,2012,0,57,0.67900002,5,0,0,0,0,0,0,0,9,3,2,2,1,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.212000027,0.052999981,9,3,2,2,1,1.404404163,NA,1,1.017753124,2,240,89
"542",21355,"C00498345","markwayne","mullin","markwaynemullin","OK","House",2,"R","1/3/2013","1/3/2019","MarkwayneMullin",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9201,"Mullin, Markwayne",113,2013,"OK",2,0,2012,0,57,0.67900002,5,0,0,0,0,0,0,0,9,3,2,2,1,0,0,0,0,0,0,0,3249,0,0,0,0,1,0,0,0.212000027,0.052999981,9,3,2,2,1,1.404404163,NA,1,1.017753124,2,240,89
"543",21356,"C00510164","scott","perry","scottperry","PA","House",4,"R","1/3/2013","1/3/2019","Perry4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9228,"Perry, Scott",113,2013,"PA",4,0,2012,0,60,0.850000024,18,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,3600,0,0,1,0.335999995,1,0,0,0.383000016,0.118000023,7,1,1,1,0,0.452767551,NA,1,1.017753124,1,240,172
"544",21356,"C00510164","scott","perry","scottperry","PA","House",4,"R","1/3/2013","1/3/2019","repscottperry",3,2877,0,1,NA,NA,1,NA,NA,NA,9228,"Perry, Scott",113,2013,"PA",4,0,2012,0,60,0.850000024,18,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,3600,0,0,1,0.335999995,1,0,0,0.383000016,0.118000023,7,1,1,1,0,0.452767551,NA,1,1.017753124,1,240,172
"545",21357,"C00497115","keith","rothfus","keithrothfus","PA","House",12,"R","1/3/2013","1/3/2019","keithrothfus",2,3782,0,1,NA,NA,0,NA,NA,NA,9265,"Rothfus, Keith",113,2013,"PA",12,0,2012,0,52,0.661000013,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2704,0,0,0,0,1,0,0,0.194000021,0.070999987,6,0,0,0,0,0.091389112,NA,1,1.017753124,1,240,216
"546",21358,"C00509968","matthew","cartwright","matthewcartwright","PA","House",17,"D","1/3/2013","1/3/2019","repcartwright",4,1849,1,0,1256,0.679,1,NA,NA,NA,8974,"Cartwright, Matt",113,2013,"PA",17,1,2012,0,61,-0.441000015,18,0,0,0,0,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,0,0,0.907999992,1.172999978,52,1,1,1,0,1.138185859,NA,1,0.39100185,3,210,25
"547",21358,"C00509968","matthew","cartwright","matthewcartwright","PA","House",17,"D","1/3/2013","1/3/2019","CartwrightPA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8974,"Cartwright, Matt",113,2013,"PA",17,1,2012,0,61,-0.441000015,18,0,0,0,0,0,0,0,52,1,1,1,0,0,0,0,0,0,0,0,3721,0,0,0,0,0,0,0,0.907999992,1.172999978,52,1,1,1,0,1.138185859,NA,1,0.39100185,3,210,25
"548",21359,"C00506048","tom","rice","tomrice","SC","House",7,"R","1/3/2013","1/3/2019","reptomrice",6,898,0,1,NA,NA,0,NA,NA,NA,9252,"Rice, Tom",113,2013,"SC",7,0,2012,0,55,0.839999974,7,0,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3025,0,0,0,0,1,0,0,0.372999966,0.107999973,2,2,2,0,0,0.431400448,NA,1,1.36703968,1,240,173
"549",21360,"C00502229","randy","weber","randyweber","TX","House",14,"R","1/3/2013","1/3/2019","txrandy14",3,2131,1,1,NA,NA,1,NA,NA,NA,9345,"Weber, Randy",113,2013,"TX",14,0,2012,0,54,0.95599997,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.209999993,1,0,0,0.488999963,0.223999977,5,0,0,0,0,0.076157592,NA,1,1.017753124,1,240,223
"550",21360,"C00502229","randy","weber","randyweber","TX","House",14,"R","1/3/2013","1/3/2019","WeberforTexas",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9345,"Weber, Randy",113,2013,"TX",14,0,2012,0,54,0.95599997,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2916,0,0,1,0.209999993,1,0,0,0.488999963,0.223999977,5,0,0,0,0,0.076157592,NA,1,1.017753124,1,240,223
"551",21361,"C00501197","beto","orourke","betoorourke","TX","House",16,"D","1/3/2013","1/3/2019","BetoForCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9216,"O'Rourke, Beto",113,2013,"TX",16,1,2012,0,66,-0.405000001,36,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,0,0,0.871999979,1.136999965,13,2,1,0,0,0.501312077,NA,1,0.39100185,2,210,79
"552",21361,"C00501197","beto","orourke","betoorourke","TX","House",16,"D","1/3/2013","1/3/2019","BetoORourke",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9216,"O'Rourke, Beto",113,2013,"TX",16,1,2012,0,66,-0.405000001,36,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,0,0,0.871999979,1.136999965,13,2,1,0,0,0.501312077,NA,1,0.39100185,2,210,79
"553",21361,"C00501197","beto","orourke","betoorourke","TX","House",16,"D","1/3/2013","1/3/2019","repbetoorourke",6,3629,0,1,NA,NA,1,NA,NA,NA,9216,"O'Rourke, Beto",113,2013,"TX",16,1,2012,0,66,-0.405000001,36,0,0,0,0,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,4356,0,0,0,0,0,0,0,0.871999979,1.136999965,13,2,1,0,0,0.501312077,NA,1,0.39100185,2,210,79
"554",21362,"C00497933","joaquin","castro","joaquincastro","TX","House",20,"D","1/3/2013","1/3/2019","Castro4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8977,"Castro, Joaquin",113,2013,"TX",20,1,2012,0,64,-0.381999999,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,4096,0,0,1,0.209999993,0,0,0,0.848999977,1.113999963,8,0,0,0,0,0.121852152,NA,1,0.39100185,1,210,175
"555",21362,"C00497933","joaquin","castro","joaquincastro","TX","House",20,"D","1/3/2013","1/3/2019","joaquincastrotx",7,7967,0,0,2483,0.312,1,NA,NA,NA,8977,"Castro, Joaquin",113,2013,"TX",20,1,2012,0,64,-0.381999999,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,4096,0,0,1,0.209999993,0,0,0,0.848999977,1.113999963,8,0,0,0,0,0.121852152,NA,1,0.39100185,1,210,175
"556",21363,"C00501908","pete","gallego","petegallego","TX","House",23,"D","1/3/2013","1/3/2015","petegallego",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9058,"Gallego, Pete",113,2013,"TX",23,1,2012,0,50,-0.194000006,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2500,0,0,1,0.209999993,0,0,0,0.661000013,0.925999999,8,0,0,0,0,0.121852152,NA,1,0.39100185,1,210,174
"557",21363,"C00501908","pete","gallego","petegallego","TX","House",23,"D","1/3/2013","1/3/2015","pete4tx",2,857,0,0,209,0.244,1,NA,NA,NA,9058,"Gallego, Pete",113,2013,"TX",23,1,2012,0,50,-0.194000006,36,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2500,0,0,1,0.209999993,0,0,0,0.661000013,0.925999999,8,0,0,0,0,0.121852152,NA,1,0.39100185,1,210,174
"558",21364,"C00498121","roger","williams","rogerwilliams","TX","House",25,"R","1/3/2013","1/3/2019","reprwilliams",5,2166,1,1,NA,NA,1,NA,NA,NA,9351,"Williams, Roger",113,2013,"TX",25,0,2012,0,59,0.776000023,36,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,3481,0,0,0,0,1,0,0,0.309000015,0.044000022,6,1,1,1,1,0.242871895,NA,1,1.017753124,1,240,201
"559",21364,"C00498121","roger","williams","rogerwilliams","TX","House",25,"R","1/3/2013","1/3/2019","RogerWilliamsTX",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9351,"Williams, Roger",113,2013,"TX",25,0,2012,0,59,0.776000023,36,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,1,0,0,3481,0,0,0,0,1,0,0,0.309000015,0.044000022,6,1,1,1,1,0.242871895,NA,1,1.017753124,1,240,201
"560",21365,"C00506832","marc","veasey","marcveasey","TX","House",33,"D","1/3/2013","1/3/2019","MarcVeasey",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9332,"Veasey, Marc",113,2013,"TX",33,1,2012,0,73,-0.36500001,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,5329,0,0,1,0.209999993,0,0,0,0.832000017,1.097000003,4,0,0,0,0,0.060926076,NA,1,0.39100185,1,210,192
"561",21365,"C00506832","marc","veasey","marcveasey","TX","House",33,"D","1/3/2013","1/3/2019","repveasey",4,2345,0,0,1856,0.791,1,NA,NA,NA,9332,"Veasey, Marc",113,2013,"TX",33,1,2012,0,73,-0.36500001,36,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,5329,0,0,1,0.209999993,0,0,0,0.832000017,1.097000003,4,0,0,0,0,0.060926076,NA,1,0.39100185,1,210,192
"562",21366,"C00513531","filemon","vela","filemonvela","TX","House",34,"D","1/3/2013","1/3/2019","FilemonVela",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9333,"Vela, Filemon",113,2013,"TX",34,1,2012,0,62,-0.287999988,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3844,0,0,0,0,0,0,0,0.754999995,1.019999981,3,0,0,0,0,0.045694556,NA,1,0.39100185,1,210,195
"563",21366,"C00513531","filemon","vela","filemonvela","TX","House",34,"D","1/3/2013","1/3/2019","repfilemonvela",0,1141,0,0,769,0.674,1,NA,NA,NA,9333,"Vela, Filemon",113,2013,"TX",34,1,2012,0,62,-0.287999988,36,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,3844,0,0,0,0,0,0,0,0.754999995,1.019999981,3,0,0,0,0,0.045694556,NA,1,0.39100185,1,210,195
"564",21367,"C00506931","chris","stewart","chrisstewart","UT","House",2,"R","1/3/2013","1/3/2019","repchrisstewart",4,2539,0,1,NA,NA,1,NA,NA,NA,9310,"Stewart, Chris",113,2013,"UT",2,0,2012,0,62,0.671000004,4,0,0,0,0,0,0,0,7,4,1,1,0,1,0,0,0,0,0,0,3844,0,0,0,0,1,0,0,0.204000011,0.060999997,8,4,1,1,0,0.764314771,NA,1,1.017753124,2,240,143
"565",21367,"C00506931","chris","stewart","chrisstewart","UT","House",2,"R","1/3/2013","1/3/2019","StewartforUtah",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9310,"Stewart, Chris",113,2013,"UT",2,0,2012,0,62,0.671000004,4,0,0,0,0,0,0,0,7,4,1,1,0,1,0,0,0,0,0,0,3844,0,0,0,0,1,0,0,0.204000011,0.060999997,8,4,1,1,0,0.764314771,NA,1,1.017753124,2,240,143
"566",21368,"C00514893","derek","kilmer","derekkilmer","WA","House",6,"D","1/3/2013","1/3/2019","repderekkilmer",1,1485,0,1,NA,NA,1,NA,NA,NA,9130,"Kilmer, Derek",113,2013,"WA",6,1,2012,0,59,-0.277999997,10,0,0,0,0,0,0,0,20,1,2,2,2,0,0,0,0,0,0,0,3481,0,0,1,0.196999997,0,0,0,0.745000005,1.00999999,20,1,2,2,2,1.838476777,NA,1,0.39100185,3,210,7
"567",21368,"C00514893","derek","kilmer","derekkilmer","WA","House",6,"D","1/3/2013","1/3/2019","DerekKilmer",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9130,"Kilmer, Derek",113,2013,"WA",6,1,2012,0,59,-0.277999997,10,0,0,0,0,0,0,0,20,1,2,2,2,0,0,0,0,0,0,0,3481,0,0,1,0.196999997,0,0,0,0.745000005,1.00999999,20,1,2,2,2,1.838476777,NA,1,0.39100185,3,210,7
"568",21369,"C00472159","denny","heck","dennyheck","WA","House",10,"D","1/3/2013","1/3/2019","DennyHeck",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9092,"Heck, Denny",113,2013,"WA",10,1,2012,0,59,-0.333999991,10,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,3481,0,0,1,0.196999997,0,0,0,0.800999999,1.065999985,8,0,1,1,1,0.837358475,NA,1,0.39100185,3,210,46
"569",21369,"C00472159","denny","heck","dennyheck","WA","House",10,"D","1/3/2013","1/3/2019","repdennyheck",0,2586,1,0,1646,0.637,1,NA,NA,NA,9092,"Heck, Denny",113,2013,"WA",10,1,2012,0,59,-0.333999991,10,0,0,0,0,0,0,0,8,0,1,1,1,0,0,0,0,0,0,0,3481,0,0,1,0.196999997,0,0,0,0.800999999,1.065999985,8,0,1,1,1,0.837358475,NA,1,0.39100185,3,210,46
"570",21370,"C00502179","mark","pocan","markpocan","WI","House",2,"D","1/3/2013","1/3/2019","MarkPocan",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9237,"Pocan, Mark",113,2013,"WI",2,1,2012,0,68,-0.63499999,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,1,0.43900001,0,0,0,1.101999998,1.366999984,13,0,0,0,0,0.198009744,NA,1,0.39100185,2,210,143
"571",21370,"C00502179","mark","pocan","markpocan","WI","House",2,"D","1/3/2013","1/3/2019","repmarkpocan",2,3008,0,1,NA,NA,1,NA,NA,NA,9237,"Pocan, Mark",113,2013,"WI",2,1,2012,0,68,-0.63499999,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,1,0.43900001,0,0,0,1.101999998,1.366999984,13,0,0,0,0,0.198009744,NA,1,0.39100185,2,210,143
"572",21371,"C00539866","robin","kelly","robinkelly","IL","House",2,"D","4/9/2013","1/3/2019","RobinLynneKelly",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9126,"Kelly, Robin",113,2013,"IL",2,1,2012,1,71,-0.426999986,18,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.344000012,0,0,0,0.893999994,1.159000039,15,0,0,0,0,0.228472784,NA,1,0.39100185,2,210,131
"573",21371,"C00539866","robin","kelly","robinkelly","IL","House",2,"D","4/9/2013","1/3/2019","reprobinkelly",4,1908,1,1,NA,NA,1,NA,NA,NA,9126,"Kelly, Robin",113,2013,"IL",2,1,2012,1,71,-0.426999986,18,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.344000012,0,0,0,0.893999994,1.159000039,15,0,0,0,0,0.228472784,NA,1,0.39100185,2,210,131
"574",21371,"C00539866","robin","kelly","robinkelly","IL","House",2,"D","4/9/2013","1/3/2019","robin42cd",6,3890,0,0,2406,0.619,1,NA,NA,NA,9126,"Kelly, Robin",113,2013,"IL",2,1,2012,1,71,-0.426999986,18,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.344000012,0,0,0,0.893999994,1.159000039,15,0,0,0,0,0.228472784,NA,1,0.39100185,2,210,131
"575",21372,"C00499947","daniel","kildee","danielkildee","MI","House",5,"D","1/3/2013","1/3/2019","repdankildee",2,3893,1,1,NA,NA,1,NA,NA,NA,9129,"Kildee, Daniel",113,2013,"MI",5,1,2012,0,64,-0.411000013,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.878000021,1.143000007,10,0,0,0,0,0.152315184,NA,1,0.39100185,1,210,160
"576",21372,"C00499947","daniel","kildee","danielkildee","MI","House",5,"D","1/3/2013","1/3/2019","dankildee",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9129,"Kildee, Daniel",113,2013,"MI",5,1,2012,0,64,-0.411000013,14,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.878000021,1.143000007,10,0,0,0,0,0.152315184,NA,1,0.39100185,1,210,160
"577",21373,"C00541862","jason","smith","jasonsmith","MO","House",8,"R","6/4/2013","1/3/2019","repjasonsmith",4,2358,1,1,NA,NA,1,NA,NA,NA,9306,"Smith, Jason",113,2013,"MO",8,0,2012,0,67,0.83099997,8,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,4489,0,0,1,0.197999999,1,0,0,0.363999963,0.09899997,3,3,2,0,0,0.549465597,NA,1,1.017753124,2,240,159
"578",21373,"C00541862","jason","smith","jasonsmith","MO","House",8,"R","6/4/2013","1/3/2019","JasonSmithMO",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9306,"Smith, Jason",113,2013,"MO",8,0,2012,0,67,0.83099997,8,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,4489,0,0,1,0.197999999,1,0,0,0.363999963,0.09899997,3,3,2,0,0,0.549465597,NA,1,1.017753124,2,240,159
"579",21374,"C00549352","vance","mcallister","vancemcallister","LA","House",5,"R","11/16/2013","1/3/2015","vance4louisiana",2,42,0,1,NA,NA,1,NA,NA,NA,9174,"McAllister, Vance",113,2013,"LA",5,0,2012,0,60,0.635999978,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.168999985,0.096000023,5,0,0,0,0,0.076157592,NA,1,1.017753124,1,240,224
"580",21374,"C00549352","vance","mcallister","vancemcallister","LA","House",5,"R","11/16/2013","1/3/2015","vancemcallister",7,10,0,0,2,0.2,1,NA,NA,NA,9174,"McAllister, Vance",113,2013,"LA",5,0,2012,0,60,0.635999978,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.168999985,0.096000023,5,0,0,0,0,0.076157592,NA,1,1.017753124,1,240,224
"581",21375,"C00541888","katherine","clark","katherineclark","MA","House",5,"D","12/12/2013","1/3/2019","repkclark",1,2897,0,0,2316,0.799,1,NA,NA,NA,8983,"Clark, Katherine",113,2013,"MA",5,1,2012,1,66,-0.545000017,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4356,0,0,1,0.331999987,0,0,0,1.011999965,1.27700007,3,0,0,0,0,0.045694556,NA,1,0.39100185,1,210,198
"582",21375,"C00541888","katherine","clark","katherineclark","MA","House",5,"D","12/12/2013","1/3/2019","KatherineClark",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8983,"Clark, Katherine",113,2013,"MA",5,1,2012,1,66,-0.545000017,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4356,0,0,1,0.331999987,0,0,0,1.011999965,1.27700007,3,0,0,0,0,0.045694556,NA,1,0.39100185,1,210,198
"583",21376,"C00545673","bradley","byrne","bradleybyrne","AL","House",1,"R","1/8/2014","1/3/2019","repbyrne",2,9030,0,0,7031,0.779,1,NA,NA,NA,8963,"Byrne, Bradley",113,2013,"AL",1,0,2012,0,71,0.680999994,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.067000002,1,0,0,0.214000002,0.051000006,2,0,0,0,0,0.030463038,NA,1,1.017753124,1,240,235
"584",21376,"C00545673","bradley","byrne","bradleybyrne","AL","House",1,"R","1/8/2014","1/3/2019","BradleyByrne",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8963,"Byrne, Bradley",113,2013,"AL",1,0,2012,0,71,0.680999994,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5041,0,0,1,0.067000002,1,0,0,0.214000002,0.051000006,2,0,0,0,0,0.030463038,NA,1,1.017753124,1,240,235
"585",21377,"C00554972","curtis","clawson","curtisclawson","FL","House",19,"R","6/24/2014","1/3/2017","repcurtclawson",7,1190,0,0,877,0.737,0,NA,NA,NA,8985,"Clawson, Curt",113,2013,"FL",19,0,2012,0,67,0.949999988,27,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,1,0,0,0.48299998,0.217999995,2,1,1,0,0,0.230931744,NA,1,1.017753124,1,240,203
"586",21401,"C00551572","david","jolly","davidjolly","FL","House",13,"R","3/11/2014","1/3/2017","usrepdavidjolly",6,1803,0,0,1488,0.825,1,NA,NA,NA,9120,"Jolly, David",113,2013,"FL",13,0,2012,0,48,0.340999991,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,1,0,0,0.126000002,0.391000003,6,0,0,0,0,0.091389112,NA,1,1.017753124,1,240,219
"587",21401,"C00551572","david","jolly","davidjolly","FL","House",13,"R","3/11/2014","1/3/2017","DavidJollyFL",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9120,"Jolly, David",113,2013,"FL",13,0,2012,0,48,0.340999991,27,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2304,0,0,0,0,1,0,0,0.126000002,0.391000003,6,0,0,0,0,0.091389112,NA,1,1.017753124,1,240,219
"588",21536,"C00558320","donald","norcross","donaldnorcross","NJ","House",1,"D","11/12/2014","1/3/2019","DonNorcross4NJ",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9211.5,"Norcross, Donald",113,2013,"NJ",1,1,2012,0,57,-0.367000014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,1,0.319999993,0,0,0,0.833999991,1.098999977,0,0,0,0,0,0,NA,1,0.39100185,1,210,209
"589",21536,"C00558320","donald","norcross","donaldnorcross","NJ","House",1,"D","11/12/2014","1/3/2019","donaldnorcross",3,5953,0,1,NA,NA,1,NA,NA,NA,9211.5,"Norcross, Donald",113,2013,"NJ",1,1,2012,0,57,-0.367000014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3249,0,0,1,0.319999993,0,0,0,0.833999991,1.098999977,0,0,0,0,0,0,NA,1,0.39100185,1,210,209
"590",21545,"C00546358","alma","adams","almaadams","NC","House",12,"D","11/12/2014","1/3/2019","AlmaforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8917,"Adams, Alma",113,2013,"NC",12,1,2012,1,75,-0.393999994,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5625,0,0,1,0.202999994,0,0,0,0.861000001,1.126000047,0,0,0,0,0,0,NA,1,0.39100185,1,210,210
"591",21545,"C00546358","alma","adams","almaadams","NC","House",12,"D","11/12/2014","1/3/2019","repadams",0,2626,0,0,1838,0.7,1,NA,NA,NA,8917,"Adams, Alma",113,2013,"NC",12,1,2012,1,75,-0.393999994,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5625,0,0,1,0.202999994,0,0,0,0.861000001,1.126000047,0,0,0,0,0,0,NA,1,0.39100185,1,210,210
"592",21553,"C00554949","david","brat","davidbrat","VA","House",7,"R","11/12/2014","1/3/2019","DaveBratVA7th",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8951,"Brat, Dave",113,2013,"VA",7,0,2012,0,60,0.950999975,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.483999968,0.218999982,0,0,0,0,0,0,NA,1,1.017753124,1,240,240
"593",21553,"C00554949","david","brat","davidbrat","VA","House",7,"R","11/12/2014","1/3/2019","repdavebrat",1,1397,0,0,1056,0.756,1,NA,NA,NA,8951,"Brat, Dave",113,2013,"VA",7,0,2012,0,60,0.950999975,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,1,0,0,0.483999968,0.218999982,0,0,0,0,0,0,NA,1,1.017753124,1,240,240
"594",29101,"C00251918","ed","pastor","edpastor","AZ","House",7,"D","1/3/1991","1/3/2015","pastorforaz",4,114,0,1,NA,NA,0,1,4,NA,9222,"Pastor, Ed",113,2013,"AZ",7,1,1991,0,80,-0.416999996,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,6400,1,0,0,0,0,0,0,0.884000003,1.149000049,5,0,0,0,0,0.015231519,0.008052608,12,0.686892331,1,210,206
"595",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","maxinewaters",3,2168,1,1,NA,NA,1,NA,NA,NA,9342,"Waters, Maxine",113,2013,"CA",43,1,1990,1,71,-0.55400002,53,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,5041,0,0,1,0.625999987,0,0,0,1.021000028,1.286000013,14,0,0,0,0,0.213241264,0.713227749,12,0.686892331,1,210,135
"596",29106,"C00167585","maxine","waters","maxinewaters","CA","House",43,"D","1/3/1991","1/3/2019","RepMaxineWaters",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9342,"Waters, Maxine",113,2013,"CA",43,1,1990,1,71,-0.55400002,53,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,5041,0,0,1,0.625999987,0,0,0,1.021000028,1.286000013,14,0,0,0,0,0.213241264,0.713227749,12,0.686892331,1,210,135
