"","icpsr","yearmonth","monthamount","monthdonors"
"20789",20724,"2013Y2",0,0
"20790",20724,"2013Y3",56450,26
"20791",20724,"2013Y4",25500,12
"20792",20724,"2013Y5",30250,13
"20793",20724,"2013Y6",78750,49
"20794",20724,"2013Y7",23700,18
"20795",20724,"2013Y8",6300,6
"20796",20724,"2013Y9",94900,39
"20797",20724,"2014Y1",6500,11
"20798",20724,"2014Y10",8100,8
"20799",20724,"2014Y11",200,1
"20800",20724,"2014Y12",200,1
"20801",20724,"2014Y2",26800,27
"20802",20724,"2014Y3",77514,63
"20803",20724,"2014Y4",10550,9
"20804",20724,"2014Y5",17550,18
"20805",20724,"2014Y6",50850,51
"20806",20724,"2014Y7",16500,18
"20807",20724,"2014Y8",7550,6
"20808",20724,"2014Y9",3250,3
"20809",20724,"2015Y1",750,2
"20810",20724,"2015Y10",78750,56
"20811",20724,"2015Y11",38400,21
"20812",20724,"2015Y12",66055,50
"20813",20724,"2015Y2",0,0
"20814",20724,"2015Y3",45450,20
"20815",20724,"2015Y4",0,0
"20816",20724,"2015Y5",39400,23
"20817",20724,"2015Y6",134175,101
"20818",20724,"2015Y7",9800,10
"20819",20724,"2015Y8",2000,2
"20820",20724,"2015Y9",102200,61
"20821",20724,"2016Y1",1000,1
"20822",20724,"2016Y10",12765,38
"20823",20724,"2016Y11",12775,19
"20824",20724,"2016Y12",0,0
"20825",20724,"2016Y2",111030,62
"20826",20724,"2016Y3",97250,73
"20827",20724,"2016Y4",36670,37
"20828",20724,"2016Y5",11494,16
"20829",20724,"2016Y6",47259,57
"20830",20724,"2016Y7",9400,9
"20831",20724,"2016Y8",3500,15
"20832",20724,"2016Y9",45370,64
"20833",20724,"2017Y1",500,1
"20834",20724,"2017Y10",16798,22
"20835",20724,"2017Y11",21890,47
"20836",20724,"2017Y12",68875,65
"20837",20724,"2017Y2",2000,2
"20838",20724,"2017Y3",124000,52
"20839",20724,"2017Y4",77050,32
"20840",20724,"2017Y5",136750,62
"20841",20724,"2017Y6",80050,51
"20842",20724,"2017Y7",18910,15
"20843",20724,"2017Y8",6900,8
"20844",20724,"2017Y9",110263,86
"20845",20724,"2018Y1",1565,17
"20846",20724,"2018Y10",4032,24
"20847",20724,"2018Y11",4823,8
"20848",20724,"2018Y12",5900,3
"20849",20724,"2018Y2",52160,86
"20850",20724,"2018Y3",32395,49
"20851",20724,"2018Y4",5375,26
"20852",20724,"2018Y5",9678,43
"20853",20724,"2018Y6",31641,53
"20854",20724,"2018Y7",10218,38
"20855",20724,"2018Y8",18898,56
"20856",20724,"2018Y9",8508,52
"20857",20724,"2019Y1",350,2
"20858",20724,"2019Y10",2220,9
"20859",20724,"2019Y11",49173,39
"20860",20724,"2019Y12",103788,83
"20861",20724,"2019Y2",4360,5
"20862",20724,"2019Y3",20159,22
"20863",20724,"2019Y4",19916,21
"20864",20724,"2019Y5",49736,28
"20865",20724,"2019Y6",29799,29
"20866",20724,"2019Y7",22470,17
"20867",20724,"2019Y8",14150,12
"20868",20724,"2019Y9",56960,44
"20869",20724,"2020Y1",1705,25
"20870",20724,"2020Y10",12017,46
"20871",20724,"2020Y11",365,4
"20872",20724,"2020Y12",0,0
"20873",20724,"2020Y2",18173,26
"20874",20724,"2020Y3",12013,27
"20875",20724,"2020Y4",2053,25
"20876",20724,"2020Y5",58173,51
"20877",20724,"2020Y6",26688,48
"20878",20724,"2020Y7",6585,29
"20879",20724,"2020Y8",8304,50
"20880",20724,"2020Y9",3802,41
"20881",20725,"2011Y1",3725,7
"20882",20725,"2011Y10",15097,22
"20883",20725,"2011Y11",32800,45
"20884",20725,"2011Y12",72857,67
"20885",20725,"2011Y2",17650,19
"20886",20725,"2011Y3",118400,94
"20887",20725,"2011Y4",21500,37
"20888",20725,"2011Y5",23300,35
"20889",20725,"2011Y6",113098,98
"20890",20725,"2011Y7",19975,26
"20891",20725,"2011Y8",15700,29
"20892",20725,"2011Y9",142677,122
"20893",20725,"2012Y1",11703,24
"20894",20725,"2012Y10",31245,61
"20895",20725,"2012Y11",4000,3
"20896",20725,"2012Y12",0,0
"20897",20725,"2012Y2",19225,32
"20898",20725,"2012Y3",119975,107
"20899",20725,"2012Y4",32550,35
"20900",20725,"2012Y5",32425,45
"20901",20725,"2012Y6",30598,64
"20902",20725,"2012Y7",21516,43
"20903",20725,"2012Y8",19850,35
"20904",20725,"2012Y9",24135,43
"20905",20725,"2013Y1",3250,6
"20906",20725,"2013Y10",9400,10
"20907",20725,"2013Y11",51400,58
"20908",20725,"2013Y12",66850,55
"20909",20725,"2013Y2",21700,22
"20910",20725,"2013Y3",62312,43
"20911",20725,"2013Y4",11800,8
"20912",20725,"2013Y5",54620,40
"20913",20725,"2013Y6",66890,53
"20914",20725,"2013Y7",23900,18
"20915",20725,"2013Y8",98455,71
"20916",20725,"2013Y9",45300,38
"20917",20725,"2014Y1",12325,10
"20918",20725,"2014Y10",67665,80
"20919",20725,"2014Y11",11549,12
"20920",20725,"2014Y12",1250,2
"20921",20725,"2014Y2",16025,24
"20922",20725,"2014Y3",92725,86
"20923",20725,"2014Y4",57917,49
"20924",20725,"2014Y5",18450,34
"20925",20725,"2014Y6",119230,85
"20926",20725,"2014Y7",34812,45
"20927",20725,"2014Y8",46400,67
"20928",20725,"2014Y9",63615,77
"20929",20725,"2015Y1",2500,8
"20930",20725,"2015Y10",16342,30
"20931",20725,"2015Y11",23100,32
"20932",20725,"2015Y12",93100,55
"20933",20725,"2015Y2",18050,15
"20934",20725,"2015Y3",105050,71
"20935",20725,"2015Y4",27342,28
"20936",20725,"2015Y5",22650,23
"20937",20725,"2015Y6",211077,104
"20938",20725,"2015Y7",12950,29
"20939",20725,"2015Y8",7700,14
"20940",20725,"2015Y9",52000,55
"20941",20725,"2016Y1",11060,12
"20942",20725,"2016Y10",73445,191
"20943",20725,"2016Y11",14000,33
"20944",20725,"2016Y12",0,0
"20945",20725,"2016Y2",20123,32
"20946",20725,"2016Y3",151604,156
"20947",20725,"2016Y4",29865,74
"20948",20725,"2016Y5",76586,82
"20949",20725,"2016Y6",77938,123
"20950",20725,"2016Y7",63535,107
"20951",20725,"2016Y8",63661,157
"20952",20725,"2016Y9",61585,164
"20953",20725,"2017Y1",2250,2
"20954",20725,"2017Y10",16600,14
"20955",20725,"2017Y11",19572,38
"20956",20725,"2017Y12",90160,64
"20957",20725,"2017Y2",9800,11
"20958",20725,"2017Y3",110150,55
"20959",20725,"2017Y4",3000,3
"20960",20725,"2017Y5",20750,26
"20961",20725,"2017Y6",59212,60
"20962",20725,"2017Y7",12650,19
"20963",20725,"2017Y8",21185,39
"20964",20725,"2017Y9",117170,106
"20965",20725,"2018Y1",1750,3
"20966",20725,"2018Y10",76810,188
"20967",20725,"2018Y11",13725,15
"20968",20725,"2018Y12",2250,4
"20969",20725,"2018Y2",77680,113
"20970",20725,"2018Y3",97319,98
"20971",20725,"2018Y4",26934,47
"20972",20725,"2018Y5",31750,34
"20973",20725,"2018Y6",61700,96
"20974",20725,"2018Y7",35710,52
"20975",20725,"2018Y8",54710,120
"20976",20725,"2018Y9",54370,107
"20977",20725,"2019Y1",2050,4
"20978",20725,"2019Y10",46890,58
"20979",20725,"2019Y11",64670,43
"20980",20725,"2019Y12",52125,44
"20981",20725,"2019Y2",76900,36
"20982",20725,"2019Y3",155918,63
"20983",20725,"2019Y4",46763,32
"20984",20725,"2019Y5",50500,31
"20985",20725,"2019Y6",71100,49
"20986",20725,"2019Y7",17100,24
"20987",20725,"2019Y8",63192,118
"20988",20725,"2019Y9",46409,54
"20989",20725,"2020Y1",8775,13
"20990",20725,"2020Y10",68602,213
"20991",20725,"2020Y11",6620,12
"20992",20725,"2020Y12",3416,8
"20993",20725,"2020Y2",24945,20
"20994",20725,"2020Y3",51240,91
"20995",20725,"2020Y4",16785,56
"20996",20725,"2020Y5",30745,63
"20997",20725,"2020Y6",83775,175
"20998",20725,"2020Y7",50030,88
"20999",20725,"2020Y8",52289,102
"21000",20725,"2020Y9",128879,281
"21001",20726,"2009Y1",16450,9
"21002",20726,"2009Y10",2000,5
"21003",20726,"2009Y11",30460,56
"21004",20726,"2009Y12",43150,58
"21005",20726,"2009Y2",32550,37
"21006",20726,"2009Y3",20650,36
"21007",20726,"2009Y4",22650,36
"21008",20726,"2009Y5",8500,13
"21009",20726,"2009Y6",50400,72
"21010",20726,"2009Y7",3400,3
"21011",20726,"2009Y8",7150,17
"21012",20726,"2009Y9",38600,59
"21013",20726,"2010Y1",27100,48
"21014",20726,"2010Y10",109400,234
"21015",20726,"2010Y11",18000,14
"21016",20726,"2010Y12",9750,14
"21017",20726,"2010Y2",15100,31
"21018",20726,"2010Y3",106400,169
"21019",20726,"2010Y4",17150,35
"21020",20726,"2010Y5",34350,54
"21021",20726,"2010Y6",102030,210
"21022",20726,"2010Y7",24350,39
"21023",20726,"2010Y8",36650,93
"21024",20726,"2010Y9",95938,204
"21025",20726,"2011Y1",3600,3
"21026",20726,"2011Y10",4800,8
"21027",20726,"2011Y11",15381,40
"21028",20726,"2011Y12",32350,71
"21029",20726,"2011Y2",16750,22
"21030",20726,"2011Y3",34650,74
"21031",20726,"2011Y4",34650,19
"21032",20726,"2011Y5",40850,44
"21033",20726,"2011Y6",96350,129
"21034",20726,"2011Y7",8500,12
"21035",20726,"2011Y8",49650,100
"21036",20726,"2011Y9",57750,79
"21037",20726,"2012Y1",6450,8
"21038",20726,"2012Y10",46129,98
"21039",20726,"2012Y11",7550,10
"21040",20726,"2012Y12",0,0
"21041",20726,"2012Y2",19049,43
"21042",20726,"2012Y3",50600,99
"21043",20726,"2012Y4",10350,22
"21044",20726,"2012Y5",13150,32
"21045",20726,"2012Y6",62703,106
"21046",20726,"2012Y7",12600,33
"21047",20726,"2012Y8",42635,97
"21048",20726,"2012Y9",48808,98
"21049",20726,"2013Y1",18700,8
"21050",20726,"2013Y10",4600,7
"21051",20726,"2013Y11",8554,14
"21052",20726,"2013Y12",42700,68
"21053",20726,"2013Y2",3750,6
"21054",20726,"2013Y3",28450,52
"21055",20726,"2013Y4",13750,11
"21056",20726,"2013Y5",11800,11
"21057",20726,"2013Y6",35300,55
"21058",20726,"2013Y7",6200,9
"21059",20726,"2013Y8",6450,14
"21060",20726,"2013Y9",53818,59
"21061",20726,"2014Y1",2000,5
"21062",20726,"2014Y10",50550,90
"21063",20726,"2014Y11",6150,10
"21064",20726,"2014Y12",5000,2
"21065",20726,"2014Y2",15450,24
"21066",20726,"2014Y3",61950,93
"21067",20726,"2014Y4",36200,65
"21068",20726,"2014Y5",11450,24
"21069",20726,"2014Y6",66750,90
"21070",20726,"2014Y7",14775,28
"21071",20726,"2014Y8",48000,87
"21072",20726,"2014Y9",43000,74
"21073",20726,"2015Y1",0,0
"21074",20726,"2015Y10",22374,28
"21075",20726,"2015Y11",5427,17
"21076",20726,"2015Y12",29350,26
"21077",20726,"2015Y2",8850,5
"21078",20726,"2015Y3",54475,86
"21079",20726,"2015Y4",13050,18
"21080",20726,"2015Y5",12800,7
"21081",20726,"2015Y6",56800,66
"21082",20726,"2015Y7",3225,7
"21083",20726,"2015Y8",6025,14
"21084",20726,"2015Y9",28975,66
"21085",20726,"2016Y1",9750,15
"21086",20726,"2016Y10",54608,148
"21087",20726,"2016Y11",8225,17
"21088",20726,"2016Y12",0,0
"21089",20726,"2016Y2",13950,25
"21090",20726,"2016Y3",69150,105
"21091",20726,"2016Y4",8075,25
"21092",20726,"2016Y5",32483,39
"21093",20726,"2016Y6",34730,82
"21094",20726,"2016Y7",14525,37
"21095",20726,"2016Y8",53105,148
"21096",20726,"2016Y9",40671,110
"21097",20726,"2017Y1",1250,2
"21098",20726,"2017Y10",0,0
"21099",20726,"2017Y11",0,0
"21100",20726,"2017Y12",0,0
"21101",20726,"2017Y2",21250,12
"21102",20726,"2017Y3",0,0
"21103",20726,"2017Y4",5400,2
"21104",20726,"2017Y5",0,0
"21105",20726,"2017Y6",0,0
"21106",20726,"2017Y7",0,0
"21107",20726,"2017Y8",0,0
"21108",20726,"2017Y9",0,0
"21109",20726,"2018Y1",0,0
"21110",20726,"2018Y10",0,0
"21111",20726,"2018Y11",0,0
"21112",20726,"2018Y12",0,0
"21113",20726,"2018Y2",0,0
"21114",20726,"2018Y3",0,0
"21115",20726,"2018Y4",0,0
"21116",20726,"2018Y5",0,0
"21117",20726,"2018Y6",0,0
"21118",20726,"2018Y7",0,0
"21119",20726,"2018Y8",0,0
"21120",20726,"2018Y9",0,0
"21121",20727,"2009Y1",5600,9
"21122",20727,"2009Y10",13500,16
"21123",20727,"2009Y11",17290,24
"21124",20727,"2009Y12",40700,63
"21125",20727,"2009Y2",4000,10
"21126",20727,"2009Y3",16400,25
"21127",20727,"2009Y4",43950,60
"21128",20727,"2009Y5",16150,17
"21129",20727,"2009Y6",34750,45
"21130",20727,"2009Y7",40650,100
"21131",20727,"2009Y8",16100,29
"21132",20727,"2009Y9",16200,34
"21133",20727,"2010Y1",8400,22
"21134",20727,"2010Y10",80151,127
"21135",20727,"2010Y11",5050,11
"21136",20727,"2010Y12",0,0
"21137",20727,"2010Y2",24850,53
"21138",20727,"2010Y3",32025,60
"21139",20727,"2010Y4",8192,21
"21140",20727,"2010Y5",52750,62
"21141",20727,"2010Y6",108448,152
"21142",20727,"2010Y7",15400,17
"21143",20727,"2010Y8",65789,94
"21144",20727,"2010Y9",56650,86
"21145",20727,"2011Y1",8800,16
"21146",20727,"2011Y10",15850,33
"21147",20727,"2011Y11",34026,65
"21148",20727,"2011Y12",59475,85
"21149",20727,"2011Y2",23425,22
"21150",20727,"2011Y3",76185,92
"21151",20727,"2011Y4",12400,9
"21152",20727,"2011Y5",37511,61
"21153",20727,"2011Y6",80061,117
"21154",20727,"2011Y7",12200,20
"21155",20727,"2011Y8",33200,41
"21156",20727,"2011Y9",65570,65
"21157",20727,"2012Y1",24100,43
"21158",20727,"2012Y10",81450,113
"21159",20727,"2012Y11",33651,38
"21160",20727,"2012Y12",4250,6
"21161",20727,"2012Y2",43657,79
"21162",20727,"2012Y3",30800,65
"21163",20727,"2012Y4",11550,29
"21164",20727,"2012Y5",22950,51
"21165",20727,"2012Y6",46900,105
"21166",20727,"2012Y7",62600,105
"21167",20727,"2012Y8",69650,117
"21168",20727,"2012Y9",71950,108
"21169",20727,"2013Y1",8250,12
"21170",20727,"2013Y10",12000,27
"21171",20727,"2013Y11",55250,63
"21172",20727,"2013Y12",18600,35
"21173",20727,"2013Y2",11000,20
"21174",20727,"2013Y3",47401,59
"21175",20727,"2013Y4",40100,47
"21176",20727,"2013Y5",35200,48
"21177",20727,"2013Y6",17450,36
"21178",20727,"2013Y7",31469,36
"21179",20727,"2013Y8",38700,61
"21180",20727,"2013Y9",60300,104
"21181",20727,"2014Y1",6300,20
"21182",20727,"2014Y10",53304,99
"21183",20727,"2014Y11",3750,6
"21184",20727,"2014Y12",5750,6
"21185",20727,"2014Y2",34266,73
"21186",20727,"2014Y3",69480,114
"21187",20727,"2014Y4",47701,93
"21188",20727,"2014Y5",18350,32
"21189",20727,"2014Y6",49852,71
"21190",20727,"2014Y7",16225,40
"21191",20727,"2014Y8",33050,59
"21192",20727,"2014Y9",63529,85
"21193",20727,"2015Y1",2850,11
"21194",20727,"2015Y10",24355,110
"21195",20727,"2015Y11",37197,129
"21196",20727,"2015Y12",70919,230
"21197",20727,"2015Y2",24950,50
"21198",20727,"2015Y3",56422,77
"21199",20727,"2015Y4",35435,88
"21200",20727,"2015Y5",16720,56
"21201",20727,"2015Y6",38499,85
"21202",20727,"2015Y7",16250,32
"21203",20727,"2015Y8",13850,27
"21204",20727,"2015Y9",70687,80
"21205",20727,"2016Y1",35252,181
"21206",20727,"2016Y10",57549,563
"21207",20727,"2016Y11",35284,145
"21208",20727,"2016Y12",57119,119
"21209",20727,"2016Y2",31899,204
"21210",20727,"2016Y3",68746,303
"21211",20727,"2016Y4",18463,247
"21212",20727,"2016Y5",57461,302
"21213",20727,"2016Y6",66574,505
"21214",20727,"2016Y7",40051,306
"21215",20727,"2016Y8",91407,640
"21216",20727,"2016Y9",71849,560
"21217",20727,"2017Y1",144306,353
"21218",20727,"2017Y10",38388,450
"21219",20727,"2017Y11",44409,450
"21220",20727,"2017Y12",61956,506
"21221",20727,"2017Y2",51785,316
"21222",20727,"2017Y3",20663,217
"21223",20727,"2017Y4",15766,280
"21224",20727,"2017Y5",47087,345
"21225",20727,"2017Y6",62950,381
"21226",20727,"2017Y7",40288,317
"21227",20727,"2017Y8",35104,370
"21228",20727,"2017Y9",46956,450
"21229",20727,"2018Y1",28042,526
"21230",20727,"2018Y10",0,0
"21231",20727,"2018Y11",0,0
"21232",20727,"2018Y12",0,0
"21233",20727,"2018Y2",43010,557
"21234",20727,"2018Y3",66609,757
"21235",20727,"2018Y4",60978,584
"21236",20727,"2018Y5",67929,698
"21237",20727,"2018Y6",83542,138
"21238",20727,"2018Y7",9667,24
"21239",20727,"2018Y8",3600,3
"21240",20727,"2018Y9",0,0
"21241",20728,"2009Y1",4947,7
"21242",20728,"2009Y10",74918,193
"21243",20728,"2009Y11",41075,65
"21244",20728,"2009Y12",43840,97
"21245",20728,"2009Y2",59900,30
"21246",20728,"2009Y3",61650,37
"21247",20728,"2009Y4",70600,69
"21248",20728,"2009Y5",36500,30
"21249",20728,"2009Y6",73050,88
"21250",20728,"2009Y7",20210,27
"21251",20728,"2009Y8",24125,49
"21252",20728,"2009Y9",60450,98
"21253",20728,"2010Y1",52844,91
"21254",20728,"2010Y10",850740,1931
"21255",20728,"2010Y11",53921,105
"21256",20728,"2010Y12",7900,19
"21257",20728,"2010Y2",140620,257
"21258",20728,"2010Y3",317980,391
"21259",20728,"2010Y4",224499,265
"21260",20728,"2010Y5",137875,168
"21261",20728,"2010Y6",136020,278
"21262",20728,"2010Y7",207737,393
"21263",20728,"2010Y8",509971,1049
"21264",20728,"2010Y9",669811,1343
"21265",20728,"2011Y1",45166,104
"21266",20728,"2011Y10",1400,3
"21267",20728,"2011Y11",0,0
"21268",20728,"2011Y12",0,0
"21269",20728,"2011Y2",98236,151
"21270",20728,"2011Y3",255873,384
"21271",20728,"2011Y4",73725,169
"21272",20728,"2011Y5",184590,417
"21273",20728,"2011Y6",188708,369
"21274",20728,"2011Y7",34510,68
"21275",20728,"2011Y8",2150,8
"21276",20728,"2011Y9",375,1
"21277",20728,"2012Y1",250,1
"21278",20728,"2012Y10",663596,1400
"21279",20728,"2012Y11",108540,249
"21280",20728,"2012Y12",43106,81
"21281",20728,"2012Y2",52022,75
"21282",20728,"2012Y3",99272,175
"21283",20728,"2012Y4",92463,202
"21284",20728,"2012Y5",152481,283
"21285",20728,"2012Y6",168627,364
"21286",20728,"2012Y7",327621,579
"21287",20728,"2012Y8",250356,557
"21288",20728,"2012Y9",447190,1014
"21289",20728,"2013Y1",29234,74
"21290",20728,"2013Y10",0,0
"21291",20728,"2013Y11",0,0
"21292",20728,"2013Y12",0,0
"21293",20728,"2013Y2",24183,73
"21294",20728,"2013Y3",24640,79
"21295",20728,"2013Y4",66486,160
"21296",20728,"2013Y5",72427,162
